,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
11845,400,2,10,0.29,0,0,0,1,0,0,1,0,0
11846,69,2,2,0.05,365,0,1,0,0,0,0,1,0
11847,125,1,147,4.43,218,0,0,0,1,0,1,0,0
11848,175,1,5,0.12,87,0,0,0,1,0,0,1,0
11849,300,2,57,1.39,347,0,1,0,0,0,1,0,0
11850,249,30,1,0.05,190,0,0,1,0,0,1,0,0
11851,199,30,3,0.14,364,0,0,1,0,0,1,0,0
11852,180,4,2,0.05,0,0,0,1,0,0,1,0,0
11853,60,3,30,0.73,85,0,1,0,0,0,0,1,0
11854,55,7,2,0.05,0,0,1,0,0,0,0,1,0
11855,103,7,8,0.2,25,0,0,1,0,0,1,0,0
11856,135,2,105,3.12,241,0,1,0,0,0,1,0,0
11857,130,4,1,0.02,0,0,0,1,0,0,0,1,0
11858,50,2,43,1.05,338,0,0,0,0,1,0,1,0
11859,150,1,0,0.0,364,1,0,0,0,0,0,0,1
11860,200,2,89,2.17,27,0,0,1,0,0,1,0,0
11861,80,1,0,0.0,0,0,1,0,0,0,0,1,0
11862,85,3,30,0.74,83,0,0,1,0,0,0,1,0
11863,150,2,3,0.09,0,0,0,1,0,0,0,1,0
11864,52,1,66,1.62,294,0,1,0,0,0,0,1,0
11865,155,2,167,4.07,320,0,1,0,0,0,1,0,0
11866,40,2,3,0.53,0,0,1,0,0,0,0,1,0
11867,200,28,55,1.45,365,0,1,0,0,0,1,0,0
11868,140,2,35,0.88,0,0,0,1,0,0,0,1,0
11869,50,1,3,0.08,365,0,1,0,0,0,0,0,1
11870,250,2,1,0.02,0,0,0,1,0,0,1,0,0
11871,95,1,206,5.0,171,0,0,1,0,0,0,1,0
11872,70,7,1,0.02,0,0,1,0,0,0,0,1,0
11873,160,5,5,0.13,0,0,1,0,0,0,1,0,0
11874,78,2,95,2.52,248,0,1,0,0,0,1,0,0
11875,50,5,4,0.11,0,0,0,1,0,0,0,1,0
11876,145,2,31,0.78,7,0,0,1,0,0,1,0,0
11877,55,1,77,1.88,51,0,0,1,0,0,0,1,0
11878,215,5,1,0.02,0,0,0,1,0,0,1,0,0
11879,199,480,0,0.0,365,0,0,0,1,0,1,0,0
11880,160,2,8,0.2,89,0,0,0,1,0,0,1,0
11881,160,3,9,0.22,0,0,0,1,0,0,1,0,0
11882,125,5,0,0.0,0,0,0,1,0,0,1,0,0
11883,99,1,0,0.0,0,0,0,1,0,0,1,0,0
11884,80,2,127,3.11,311,0,0,0,0,1,1,0,0
11885,150,2,6,0.21,0,0,0,1,0,0,1,0,0
11886,110,1,2,0.05,0,0,1,0,0,0,0,1,0
11887,124,4,5,0.12,0,0,0,1,0,0,1,0,0
11888,360,4,5,0.13,0,0,1,0,0,0,1,0,0
11889,125,30,1,0.46,365,0,1,0,0,0,1,0,0
11890,239,5,2,0.05,0,0,0,1,0,0,1,0,0
11891,89,2,12,0.29,364,0,0,0,1,0,0,1,0
11892,40,4,3,0.08,0,0,1,0,0,0,0,1,0
11893,60,5,2,0.05,0,0,0,1,0,0,0,1,0
11894,87,2,11,0.28,0,0,0,1,0,0,1,0,0
11895,80,1,0,0.0,0,0,0,1,0,0,0,1,0
11896,119,6,4,0.1,0,0,0,1,0,0,1,0,0
11897,69,5,9,0.22,0,0,1,0,0,0,1,0,0
11898,50,1,38,0.95,0,0,0,1,0,0,0,1,0
11899,200,7,25,0.61,364,0,1,0,0,0,1,0,0
11900,109,1,182,4.43,339,0,0,0,1,0,1,0,0
11901,60,1,194,4.71,57,1,0,0,0,0,0,1,0
11902,78,2,1,0.03,0,0,0,0,1,0,1,0,0
11903,150,4,4,0.1,0,0,1,0,0,0,1,0,0
11904,99,2,150,3.64,33,0,0,1,0,0,0,1,0
11905,150,14,0,0.0,0,0,0,0,1,0,1,0,0
11906,140,1,64,1.59,295,0,0,1,0,0,1,0,0
11907,500,1,1,0.02,0,0,0,1,0,0,1,0,0
11908,75,1,0,0.0,0,0,1,0,0,0,1,0,0
11909,123,5,128,3.17,0,0,1,0,0,0,1,0,0
11910,225,16,5,0.14,365,0,1,0,0,0,1,0,0
11911,130,4,12,0.3,0,0,1,0,0,0,0,1,0
11912,299,2,22,1.43,237,0,0,1,0,0,1,0,0
11913,55,2,198,4.82,345,0,1,0,0,0,0,1,0
11914,55,3,2,0.05,0,0,0,1,0,0,0,1,0
11915,69,2,3,0.07,365,0,1,0,0,0,0,1,0
11916,300,3,0,0.0,0,0,0,1,0,0,1,0,0
11917,150,5,11,1.35,0,0,0,1,0,0,1,0,0
11918,79,1,5,0.17,0,0,0,1,0,0,0,1,0
11919,152,1,0,0.0,0,0,0,1,0,0,1,0,0
11920,124,3,89,2.69,292,0,0,1,0,0,1,0,0
11921,85,2,29,0.88,365,0,1,0,0,0,0,1,0
11922,33,30,23,0.57,0,0,1,0,0,0,0,1,0
11923,100,3,6,0.15,365,0,0,1,0,0,0,1,0
11924,82,4,7,0.22,0,0,1,0,0,0,1,0,0
11925,75,1,5,0.12,0,0,0,1,0,0,0,1,0
11926,65,1,2,0.05,0,0,1,0,0,0,0,1,0
11927,50,1,0,0.0,0,0,0,0,0,1,0,1,0
11928,65,2,12,0.3,0,0,1,0,0,0,0,1,0
11929,109,3,10,0.39,0,0,0,1,0,0,1,0,0
11930,59,1,119,3.01,301,0,1,0,0,0,0,1,0
11931,180,2,6,3.4,0,0,0,1,0,0,1,0,0
11932,300,4,7,0.18,32,0,0,1,0,0,1,0,0
11933,135,6,11,0.34,34,0,1,0,0,0,1,0,0
11934,110,2,1,0.03,0,0,0,1,0,0,1,0,0
11935,300,2,1,0.02,0,0,0,1,0,0,1,0,0
11936,80,4,0,0.0,0,0,0,1,0,0,0,1,0
11937,35,6,24,0.59,274,0,1,0,0,0,0,1,0
11938,250,5,0,0.0,0,0,1,0,0,0,0,1,0
11939,90,2,2,0.05,0,0,0,1,0,0,0,1,0
11940,45,1,190,4.65,353,0,0,0,1,0,0,1,0
11941,38,1,10,0.25,0,0,1,0,0,0,0,1,0
11942,70,3,1,0.06,0,0,1,0,0,0,0,1,0
11943,130,2,3,0.07,0,0,0,1,0,0,0,1,0
11944,28,2,85,2.08,190,1,0,0,0,0,0,1,0
11945,38,5,6,0.21,365,0,0,1,0,0,0,1,0
11946,35,14,0,0.0,0,0,1,0,0,0,0,1,0
11947,110,3,10,0.25,0,0,1,0,0,0,1,0,0
11948,70,1,3,0.07,0,0,1,0,0,0,0,1,0
11949,200,2,7,0.17,0,0,1,0,0,0,1,0,0
11950,90,2,65,1.6,37,0,0,1,0,0,0,1,0
11951,60,1,0,0.0,88,1,0,0,0,0,0,1,0
11952,139,5,3,0.23,0,0,0,0,1,0,1,0,0
11953,360,1,13,0.32,31,0,0,1,0,0,1,0,0
11954,185,4,14,0.35,7,0,0,1,0,0,1,0,0
11955,95,1,0,0.0,0,0,0,0,1,0,1,0,0
11956,100,1,2,0.06,0,0,1,0,0,0,0,1,0
11957,90,3,52,1.46,75,0,0,1,0,0,0,1,0
11958,235,3,4,0.1,0,0,0,1,0,0,1,0,0
11959,150,3,94,2.36,327,0,1,0,0,0,1,0,0
11960,70,3,1,0.94,9,0,0,1,0,0,0,1,0
11961,95,2,2,0.05,0,0,0,1,0,0,0,1,0
11962,450,6,11,0.38,364,0,0,1,0,0,1,0,0
11963,50,2,0,0.0,0,0,0,1,0,0,0,1,0
11964,100,1,9,0.22,0,0,0,1,0,0,0,1,0
11965,160,1,1,0.02,0,0,1,0,0,0,1,0,0
11966,65,1,7,0.17,89,0,1,0,0,0,0,1,0
11967,104,2,150,3.7,202,0,0,0,1,0,1,0,0
11968,60,2,12,0.3,0,0,0,1,0,0,0,1,0
11969,90,4,3,0.07,326,0,0,0,1,0,1,0,0
11970,65,4,1,0.02,364,0,0,0,1,0,0,1,0
11971,60,7,0,0.0,0,0,1,0,0,0,0,1,0
11972,50,2,0,0.0,0,0,1,0,0,0,0,1,0
11973,179,2,123,3.35,304,0,0,1,0,0,1,0,0
11974,45,1,0,0.0,8,0,1,0,0,0,0,1,0
11975,60,6,0,0.0,0,0,1,0,0,0,0,1,0
11976,55,3,18,0.44,0,0,1,0,0,0,0,1,0
11977,80,4,35,0.94,208,0,1,0,0,0,1,0,0
11978,65,2,36,0.88,282,0,0,0,1,0,0,1,0
11979,235,2,20,0.49,0,0,0,1,0,0,1,0,0
11980,205,2,6,0.15,0,0,0,1,0,0,1,0,0
11981,109,3,1,0.02,0,0,1,0,0,0,1,0,0
11982,85,2,12,0.3,0,0,1,0,0,0,0,1,0
11983,80,1,152,4.23,258,0,1,0,0,0,0,1,0
11984,120,3,4,0.1,0,0,0,1,0,0,1,0,0
11985,130,1,1,0.02,0,0,0,1,0,0,0,1,0
11986,190,3,44,1.1,199,0,0,1,0,0,1,0,0
11987,455,2,0,0.0,0,0,0,1,0,0,1,0,0
11988,99,4,2,0.05,0,0,0,1,0,0,0,1,0
11989,125,30,0,0.0,73,0,0,1,0,0,1,0,0
11990,250,30,0,0.0,223,0,0,1,0,0,1,0,0
11991,52,4,2,0.59,179,0,1,0,0,0,0,1,0
11992,95,5,3,0.08,52,0,1,0,0,0,1,0,0
11993,75,2,0,0.0,0,0,0,0,1,0,0,1,0
11994,99,3,1,0.02,0,0,0,1,0,0,0,1,0
11995,100,5,4,0.11,62,0,0,1,0,0,0,1,0
11996,199,28,3,0.1,12,0,0,1,0,0,1,0,0
11997,137,1,142,3.49,80,0,0,1,0,0,0,1,0
11998,85,5,2,0.05,0,0,0,1,0,0,0,1,0
11999,149,8,3,0.17,10,0,0,1,0,0,1,0,0
12000,124,2,13,0.32,0,0,1,0,0,0,1,0,0
12001,229,4,11,0.27,363,0,0,1,0,0,1,0,0
12002,125,2,23,0.58,0,0,0,1,0,0,0,1,0
12003,70,1,189,4.67,134,0,0,1,0,0,0,1,0
12004,99,1,5,0.12,365,0,0,0,1,0,0,1,0
12005,175,1,0,0.0,0,0,0,1,0,0,0,1,0
12006,109,1,2,0.05,13,0,0,0,1,0,0,1,0
12007,239,1,27,0.7,361,0,0,1,0,0,1,0,0
12008,80,3,1,0.03,0,0,1,0,0,0,0,1,0
12009,124,2,18,0.45,0,0,1,0,0,0,1,0,0
12010,400,2,8,0.2,109,0,0,1,0,0,1,0,0
12011,95,1,137,3.4,52,0,0,1,0,0,0,1,0
12012,85,1,69,1.71,349,0,0,1,0,0,0,1,0
12013,190,4,4,0.1,0,0,0,1,0,0,1,0,0
12014,125,1,2,0.05,0,0,0,1,0,0,0,1,0
12015,374,1,31,0.78,32,0,0,1,0,0,1,0,0
12016,160,2,2,0.05,364,0,1,0,0,0,0,1,0
12017,59,1,0,0.0,0,0,0,1,0,0,0,1,0
12018,70,2,150,3.7,200,0,1,0,0,0,1,0,0
12019,180,5,8,0.2,219,0,0,1,0,0,1,0,0
12020,55,1,36,0.89,364,0,1,0,0,0,1,0,0
12021,100,1,7,0.23,0,0,0,1,0,0,1,0,0
12022,95,1,58,1.43,361,0,0,1,0,0,0,1,0
12023,250,30,8,0.23,239,0,0,1,0,0,1,0,0
12024,95,1,1,0.03,0,0,1,0,0,0,1,0,0
12025,99,2,5,0.12,365,0,0,0,1,0,0,1,0
12026,127,2,2,0.05,0,0,0,1,0,0,0,1,0
12027,150,1,0,0.0,0,0,0,1,0,0,1,0,0
12028,275,2,1,0.03,0,0,0,1,0,0,1,0,0
12029,150,4,1,0.03,0,0,0,1,0,0,1,0,0
12030,50,1,2,0.05,0,0,1,0,0,0,0,1,0
12031,60,1,1,0.91,364,0,0,1,0,0,0,1,0
12032,275,7,6,0.15,0,0,0,1,0,0,1,0,0
12033,65,1,8,0.2,0,0,0,1,0,0,0,0,1
12034,111,3,32,0.83,3,0,1,0,0,0,1,0,0
12035,80,1,189,4.64,180,0,1,0,0,0,0,1,0
12036,130,3,1,0.03,0,0,0,1,0,0,1,0,0
12037,199,2,0,0.0,0,0,0,0,1,0,1,0,0
12038,70,1,3,0.08,0,0,0,0,1,0,0,1,0
12039,65,1,5,0.13,0,0,1,0,0,0,0,1,0
12040,75,2,1,0.02,0,0,1,0,0,0,0,1,0
12041,200,1,42,1.8,365,0,1,0,0,0,1,0,0
12042,40,4,2,0.05,0,0,0,1,0,0,0,1,0
12043,68,2,9,0.34,0,0,0,1,0,0,1,0,0
12044,130,3,14,0.35,347,0,1,0,0,0,1,0,0
12045,135,3,65,2.11,27,0,0,1,0,0,0,1,0
12046,165,5,18,0.44,30,0,0,1,0,0,1,0,0
12047,250,1,2,0.05,0,0,0,1,0,0,1,0,0
12048,170,2,1,0.04,0,0,0,1,0,0,1,0,0
12049,42,5,0,0.0,0,0,1,0,0,0,0,1,0
12050,65,3,2,0.05,0,0,1,0,0,0,0,1,0
12051,80,14,27,0.68,20,0,1,0,0,0,1,0,0
12052,130,2,5,0.12,0,0,0,1,0,0,1,0,0
12053,140,7,2,0.05,0,0,0,1,0,0,1,0,0
12054,200,2,2,0.05,0,0,0,1,0,0,1,0,0
12055,55,1,14,0.34,0,0,1,0,0,0,0,1,0
12056,50,3,0,0.0,0,0,1,0,0,0,0,1,0
12057,175,2,1,0.03,0,0,0,1,0,0,1,0,0
12058,500,1,0,0.0,0,0,0,1,0,0,1,0,0
12059,99,2,3,0.07,0,0,0,1,0,0,1,0,0
12060,650,2,0,0.0,0,0,0,1,0,0,1,0,0
12061,200,1,4,0.1,0,0,0,1,0,0,1,0,0
12062,180,1,0,0.0,0,0,0,1,0,0,1,0,0
12063,45,4,73,1.8,320,0,0,0,1,0,0,1,0
12064,418,1,162,4.06,315,0,0,1,0,0,1,0,0
12065,90,6,7,0.28,0,0,0,1,0,0,1,0,0
12066,51,1,12,0.29,0,0,0,0,1,0,0,1,0
12067,62,5,1,0.03,0,0,1,0,0,0,0,1,0
12068,70,3,0,0.0,0,0,1,0,0,0,1,0,0
12069,90,1,1,0.02,0,0,1,0,0,0,0,1,0
12070,45,3,1,0.03,0,0,1,0,0,0,0,1,0
12071,109,1,7,0.17,0,0,0,1,0,0,0,1,0
12072,100,3,93,2.3,58,0,0,1,0,0,0,1,0
12073,175,2,56,1.39,351,0,1,0,0,0,1,0,0
12074,275,1,0,0.0,0,0,0,1,0,0,1,0,0
12075,48,1,2,2.0,0,0,1,0,0,0,0,1,0
12076,70,1,1,0.03,0,0,1,0,0,0,1,0,0
12077,29,30,39,0.96,242,0,1,0,0,0,0,0,1
12078,195,5,87,2.13,28,0,1,0,0,0,1,0,0
12079,220,1,2,0.05,0,0,0,1,0,0,1,0,0
12080,80,5,30,0.75,93,0,0,0,1,0,0,1,0
12081,110,1,5,0.17,0,0,0,0,1,0,0,1,0
12082,70,3,25,0.62,77,0,0,1,0,0,0,1,0
12083,90,3,41,1.02,89,0,0,1,0,0,0,1,0
12084,400,2,2,0.05,88,0,0,1,0,0,1,0,0
12085,130,10,2,0.05,0,0,1,0,0,0,1,0,0
12086,150,29,0,0.0,364,0,0,1,0,0,1,0,0
12087,2000,1,3,0.08,0,0,0,1,0,0,1,0,0
12088,149,2,106,3.27,0,0,0,1,0,0,1,0,0
12089,169,1,8,0.2,0,0,1,0,0,0,1,0,0
12090,95,2,54,1.32,0,1,0,0,0,0,1,0,0
12091,100,2,6,0.15,0,0,1,0,0,0,1,0,0
12092,125,2,1,0.03,0,0,1,0,0,0,1,0,0
12093,200,1,0,0.0,0,0,0,1,0,0,1,0,0
12094,199,1,180,4.46,357,0,0,1,0,0,1,0,0
12095,50,1,2,0.07,365,0,1,0,0,0,0,1,0
12096,300,1,2,0.05,0,0,0,1,0,0,1,0,0
12097,285,4,2,0.05,0,0,0,1,0,0,1,0,0
12098,290,3,12,0.38,86,0,0,1,0,0,1,0,0
12099,37,2,48,1.19,122,0,1,0,0,0,0,1,0
12100,60,10,0,0.0,0,0,0,1,0,0,0,0,1
12101,77,2,119,2.97,299,0,1,0,0,0,1,0,0
12102,115,1,2,0.05,0,0,1,0,0,0,1,0,0
12103,99,3,13,0.32,0,0,0,1,0,0,1,0,0
12104,250,1,1,0.03,0,0,0,1,0,0,1,0,0
12105,62,1,92,2.26,358,0,0,1,0,0,0,0,1
12106,105,3,26,0.65,0,0,1,0,0,0,1,0,0
12107,170,30,0,0.0,350,0,1,0,0,0,1,0,0
12108,100,1,0,0.0,0,0,0,1,0,0,1,0,0
12109,120,1,0,0.0,0,0,0,1,0,0,1,0,0
12110,60,2,42,1.06,365,0,1,0,0,0,0,1,0
12111,72,1,182,4.56,6,0,1,0,0,0,0,1,0
12112,80,1,0,0.0,0,0,0,1,0,0,0,1,0
12113,229,3,144,3.63,98,0,1,0,0,0,1,0,0
12114,70,1,45,1.12,359,0,0,0,1,0,0,1,0
12115,40,30,3,0.08,365,0,1,0,0,0,0,0,1
12116,159,1,144,3.54,276,0,0,1,0,0,1,0,0
12117,99,2,45,1.11,178,0,0,1,0,0,0,1,0
12118,100,2,15,0.37,244,0,0,0,1,0,0,1,0
12119,78,4,5,0.12,0,0,0,1,0,0,0,1,0
12120,125,1,78,1.91,346,0,0,1,0,0,1,0,0
12121,190,3,112,2.75,244,0,0,1,0,0,1,0,0
12122,100,15,0,0.0,0,0,0,1,0,0,0,0,1
12123,135,2,2,0.05,0,0,0,1,0,0,1,0,0
12124,250,2,16,0.94,8,0,1,0,0,0,1,0,0
12125,125,4,0,0.0,0,0,0,1,0,0,1,0,0
12126,228,1,0,0.0,0,0,1,0,0,0,1,0,0
12127,37,1,0,0.0,0,0,0,0,1,0,0,1,0
12128,116,120,0,0.0,0,0,0,1,0,0,1,0,0
12129,99,5,61,1.94,64,0,1,0,0,0,1,0,0
12130,50,1,5,0.31,0,0,0,0,1,0,0,1,0
12131,54,30,9,0.22,0,0,1,0,0,0,0,1,0
12132,199,30,17,0.42,307,0,0,1,0,0,1,0,0
12133,70,3,26,0.64,0,0,1,0,0,0,0,1,0
12134,135,2,53,2.45,172,0,0,1,0,0,0,1,0
12135,450,3,66,1.72,0,0,1,0,0,0,1,0,0
12136,125,4,23,0.58,9,0,1,0,0,0,1,0,0
12137,122,5,3,0.08,105,0,1,0,0,0,1,0,0
12138,141,6,2,0.05,0,0,0,1,0,0,1,0,0
12139,800,1,0,0.0,0,0,0,1,0,0,1,0,0
12140,70,4,13,0.32,225,0,1,0,0,0,0,1,0
12141,90,1,0,0.0,0,0,1,0,0,0,0,1,0
12142,150,1,2,0.05,0,0,0,1,0,0,1,0,0
12143,250,1,1,0.02,0,0,0,1,0,0,1,0,0
12144,120,2,147,3.91,32,0,1,0,0,0,1,0,0
12145,115,3,108,2.72,123,0,0,1,0,0,0,1,0
12146,130,2,19,0.47,0,0,0,1,0,0,1,0,0
12147,55,1,10,0.25,0,0,1,0,0,0,0,1,0
12148,74,1,216,5.51,13,0,1,0,0,0,0,1,0
12149,48,2,56,1.47,182,0,1,0,0,0,0,1,0
12150,85,1,8,0.2,0,0,0,1,0,0,0,0,1
12151,180,3,2,0.05,0,0,0,1,0,0,1,0,0
12152,97,5,2,0.05,0,0,1,0,0,0,1,0,0
12153,131,1,0,0.0,0,0,0,1,0,0,1,0,0
12154,100,1,26,2.87,365,0,0,1,0,0,0,1,0
12155,100,1,0,0.0,0,0,1,0,0,0,1,0,0
12156,105,5,74,1.81,0,0,0,1,0,0,0,1,0
12157,105,6,3,0.08,0,0,1,0,0,0,1,0,0
12158,120,1,45,1.1,0,0,0,1,0,0,0,1,0
12159,145,4,55,1.46,0,0,1,0,0,0,1,0,0
12160,90,1,2,0.05,365,0,0,0,0,1,0,1,0
12161,129,1,1,0.04,363,0,0,0,0,1,0,1,0
12162,289,3,10,0.25,88,0,0,1,0,0,1,0,0
12163,800,3,1,0.03,0,0,1,0,0,0,1,0,0
12164,90,1,0,0.0,0,0,1,0,0,0,0,1,0
12165,45,3,27,0.66,0,0,0,1,0,0,0,1,0
12166,70,2,7,0.17,0,0,1,0,0,0,1,0,0
12167,80,3,6,0.18,0,0,1,0,0,0,0,1,0
12168,120,3,0,0.0,0,0,0,1,0,0,0,1,0
12169,60,2,77,1.93,255,0,1,0,0,0,0,1,0
12170,80,1,0,0.0,0,0,0,1,0,0,0,1,0
12171,65,5,18,0.45,308,0,1,0,0,0,0,1,0
12172,175,4,10,0.25,2,0,0,1,0,0,1,0,0
12173,185,1,90,2.23,264,0,0,0,0,1,1,0,0
12174,40,2,18,0.45,0,0,1,0,0,0,0,1,0
12175,340,1,0,0.0,0,0,0,1,0,0,1,0,0
12176,180,1,27,0.67,0,0,0,1,0,0,0,1,0
12177,200,2,13,0.32,3,0,0,1,0,0,1,0,0
12178,79,5,154,3.81,89,0,0,1,0,0,0,1,0
12179,115,4,51,1.26,342,0,1,0,0,0,1,0,0
12180,352,3,7,0.18,1,0,1,0,0,0,1,0,0
12181,69,2,43,1.08,63,0,0,0,1,0,0,1,0
12182,150,3,106,2.63,41,0,0,1,0,0,1,0,0
12183,500,1,0,0.0,0,0,0,1,0,0,1,0,0
12184,250,30,6,0.16,62,0,1,0,0,0,1,0,0
12185,280,4,2,0.05,0,0,0,1,0,0,1,0,0
12186,55,3,14,0.37,180,0,1,0,0,0,0,1,0
12187,49,1,1,0.03,0,0,1,0,0,0,0,1,0
12188,225,1,5,0.12,173,0,0,1,0,0,1,0,0
12189,135,4,0,0.0,0,0,1,0,0,0,0,1,0
12190,45,4,2,0.05,0,0,1,0,0,0,0,1,0
12191,134,7,0,0.0,147,0,0,1,0,0,1,0,0
12192,150,1,60,1.49,77,0,1,0,0,0,1,0,0
12193,120,3,1,0.03,0,0,1,0,0,0,1,0,0
12194,150,2,83,2.05,37,0,0,1,0,0,1,0,0
12195,120,30,142,3.56,248,0,1,0,0,0,1,0,0
12196,80,14,3,0.08,0,0,0,1,0,0,1,0,0
12197,60,5,69,2.42,35,0,0,1,0,0,0,1,0
12198,239,2,140,4.15,105,0,0,1,0,0,1,0,0
12199,275,1,0,0.0,0,0,0,1,0,0,1,0,0
12200,85,2,50,1.5,321,0,1,0,0,0,1,0,0
12201,225,1,125,3.12,257,0,1,0,0,0,1,0,0
12202,40,2,123,3.05,21,0,0,1,0,0,0,1,0
12203,300,1,0,0.0,0,0,1,0,0,0,1,0,0
12204,50,3,6,0.15,0,0,0,1,0,0,0,1,0
12205,37,1,34,0.86,365,0,0,0,1,0,0,0,1
12206,239,1,232,5.76,322,0,0,1,0,0,1,0,0
12207,190,4,0,0.0,0,0,1,0,0,0,1,0,0
12208,150,4,12,0.3,0,0,1,0,0,0,1,0,0
12209,150,1,1,0.02,0,0,0,1,0,0,0,1,0
12210,360,3,12,0.44,344,0,1,0,0,0,1,0,0
12211,115,7,77,1.9,43,0,0,1,0,0,0,1,0
12212,150,1,2,0.05,0,0,0,1,0,0,1,0,0
12213,207,4,69,2.05,21,0,0,1,0,0,1,0,0
12214,120,2,211,5.18,313,0,0,0,1,0,0,1,0
12215,160,7,1,0.03,0,0,0,1,0,0,1,0,0
12216,85,2,54,1.35,308,0,0,0,1,0,1,0,0
12217,100,1,2,0.05,0,0,1,0,0,0,1,0,0
12218,50,1,0,0.0,89,0,1,0,0,0,0,1,0
12219,160,2,61,1.5,282,0,1,0,0,0,1,0,0
12220,550,3,19,0.48,239,0,0,1,0,0,1,0,0
12221,40,30,0,0.0,34,0,0,0,1,0,0,1,0
12222,195,1,213,5.28,301,0,0,1,0,0,1,0,0
12223,49,2,38,0.94,253,0,1,0,0,0,0,1,0
12224,45,5,0,0.0,0,0,1,0,0,0,0,1,0
12225,180,1,18,0.68,0,0,1,0,0,0,1,0,0
12226,40,1,0,0.0,0,0,1,0,0,0,0,1,0
12227,495,15,4,0.1,0,0,0,1,0,0,1,0,0
12228,389,1,9,0.23,364,0,1,0,0,0,1,0,0
12229,89,3,19,0.47,11,0,1,0,0,0,0,1,0
12230,220,5,7,0.18,0,0,0,1,0,0,1,0,0
12231,99,2,71,1.76,356,0,0,1,0,0,0,1,0
12232,160,1,0,0.0,0,0,0,1,0,0,1,0,0
12233,80,5,2,0.05,0,0,1,0,0,0,0,1,0
12234,78,2,23,0.57,0,0,1,0,0,0,0,1,0
12235,110,1,1,0.02,0,0,1,0,0,0,0,1,0
12236,130,31,28,0.71,107,0,0,1,0,0,1,0,0
12237,150,1,2,0.05,0,0,0,1,0,0,1,0,0
12238,49,5,103,2.92,321,0,0,0,1,0,1,0,0
12239,80,9,1,0.02,0,0,1,0,0,0,0,1,0
12240,80,3,1,0.03,0,0,0,1,0,0,0,1,0
12241,160,2,8,0.2,0,0,0,1,0,0,1,0,0
12242,45,1,87,2.15,0,0,1,0,0,0,0,1,0
12243,125,2,27,0.67,40,0,1,0,0,0,0,1,0
12244,94,14,1,0.03,0,0,0,1,0,0,0,1,0
12245,54,1,209,5.21,56,0,0,0,1,0,0,1,0
12246,149,4,94,2.34,280,0,1,0,0,0,1,0,0
12247,130,7,2,0.05,0,0,1,0,0,0,1,0,0
12248,57,3,2,0.39,5,0,0,0,1,0,0,1,0
12249,150,5,9,0.22,0,0,1,0,0,0,1,0,0
12250,55,4,6,0.15,365,0,0,0,1,0,0,1,0
12251,127,2,3,0.09,0,0,0,1,0,0,1,0,0
12252,32,30,16,0.72,152,0,1,0,0,0,0,1,0
12253,64,1,16,0.4,360,0,0,1,0,0,0,1,0
12254,50,3,113,2.8,248,0,0,1,0,0,0,1,0
12255,83,1,179,4.54,21,0,1,0,0,0,0,1,0
12256,200,1,2,0.09,0,0,1,0,0,0,1,0,0
12257,49,5,24,0.59,133,0,0,1,0,0,0,1,0
12258,60,1,194,4.85,0,0,1,0,0,0,0,1,0
12259,45,20,1,0.03,0,0,0,0,1,0,0,1,0
12260,180,1,2,0.05,0,0,0,1,0,0,1,0,0
12261,45,2,4,0.6,0,0,1,0,0,0,0,1,0
12262,89,2,89,2.26,345,0,1,0,0,0,1,0,0
12263,25,2,1,0.03,0,0,1,0,0,0,0,1,0
12264,230,2,50,1.29,32,0,1,0,0,0,1,0,0
12265,90,3,1,0.03,0,0,0,0,1,0,0,1,0
12266,75,2,114,2.8,320,0,0,0,0,1,1,0,0
12267,75,3,1,0.03,0,0,0,0,1,0,1,0,0
12268,200,2,150,3.75,0,0,0,1,0,0,0,1,0
12269,35,1,108,2.68,365,0,1,0,0,0,0,0,1
12270,297,1,9,0.27,0,0,0,1,0,0,1,0,0
12271,150,1,0,0.0,0,0,1,0,0,0,0,1,0
12272,199,1,21,1.19,172,0,0,1,0,0,1,0,0
12273,195,3,97,2.42,231,0,1,0,0,0,1,0,0
12274,80,3,4,0.19,0,0,1,0,0,0,1,0,0
12275,50,500,10,0.25,365,0,1,0,0,0,0,1,0
12276,130,3,42,1.04,75,0,0,1,0,0,1,0,0
12277,93,28,16,0.41,31,0,0,1,0,0,1,0,0
12278,70,5,4,0.4,0,0,1,0,0,0,1,0,0
12279,119,4,13,0.33,0,0,1,0,0,0,1,0,0
12280,120,1,25,0.63,351,0,0,0,0,1,1,0,0
12281,400,3,0,0.0,0,0,1,0,0,0,0,1,0
12282,250,3,7,0.19,0,0,0,1,0,0,1,0,0
12283,225,1,0,0.0,0,1,0,0,0,0,1,0,0
12284,45,1,1,0.03,0,0,0,1,0,0,1,0,0
12285,260,1,0,0.0,0,0,0,1,0,0,1,0,0
12286,155,5,3,0.09,0,0,0,1,0,0,1,0,0
12287,97,1,1,0.03,0,0,0,1,0,0,0,0,1
12288,75,2,4,0.14,0,0,0,0,1,0,0,1,0
12289,155,30,6,0.19,179,0,0,1,0,0,1,0,0
12290,237,3,6,0.18,0,0,0,1,0,0,1,0,0
12291,80,5,0,0.0,0,0,1,0,0,0,0,1,0
