,id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
8241,5624807,180,2,2,0.09,0,0,1,0,0,0,1,0,0
8242,5625386,80,5,1,0.02,0,0,1,0,0,0,1,0,0
8243,5626601,55,1,7,0.21,0,0,0,1,0,0,0,1,0
8244,5627222,250,1,1,0.02,348,0,0,1,0,0,1,0,0
8245,5627418,135,3,125,2.73,263,0,1,0,0,0,1,0,0
8246,5627944,182,4,52,1.12,179,0,0,1,0,0,1,0,0
8247,5628539,209,30,14,0.31,0,0,0,1,0,0,1,0,0
8248,5629399,18,14,21,0.8,365,0,0,0,1,0,0,0,1
8249,5629953,78,7,26,0.83,0,0,0,1,0,0,0,1,0
8250,5631916,207,1,0,0.0,0,0,0,1,0,0,1,0,0
8251,5632551,48,30,2,0.05,171,0,1,0,0,0,0,1,0
8252,5636395,81,3,144,3.17,18,0,1,0,0,0,0,1,0
8253,5638270,80,1,11,0.25,89,0,0,1,0,0,0,0,1
8254,5638572,85,3,13,0.35,0,0,1,0,0,0,0,1,0
8255,5638792,60,1,0,0.0,152,0,0,0,1,0,0,1,0
8256,5638917,125,30,4,0.09,365,0,1,0,0,0,1,0,0
8257,5639584,129,30,2,0.15,365,0,1,0,0,0,1,0,0
8258,5640394,100,3,28,0.59,21,0,1,0,0,0,1,0,0
8259,5641644,35,3,54,1.34,0,0,1,0,0,0,0,1,0
8260,5641857,100,2,211,4.49,237,0,0,1,0,0,1,0,0
8261,5642982,79,2,10,0.35,355,0,0,1,0,0,0,1,0
8262,5646613,80,7,0,0.0,0,0,0,0,1,0,0,1,0
8263,5647213,128,4,33,1.94,141,0,1,0,0,0,1,0,0
8264,5647416,159,30,12,0.29,332,0,0,1,0,0,1,0,0
8265,5649163,101,7,3,0.09,365,0,1,0,0,0,1,0,0
8266,5649580,225,4,55,1.2,345,0,0,1,0,0,0,1,0
8267,5649623,2000,30,9,0.19,365,0,0,1,0,0,1,0,0
8268,5650479,59,2,24,0.51,30,0,1,0,0,0,0,1,0
8269,5651523,160,2,53,1.14,52,0,0,1,0,0,1,0,0
8270,5651679,100,7,0,0.0,351,0,0,1,0,0,0,1,0
8271,5651944,195,4,61,1.32,338,0,0,1,0,0,0,1,0
8272,5652403,475,3,1,0.02,0,0,1,0,0,0,0,1,0
8273,5652542,122,3,34,0.76,0,0,0,1,0,0,1,0,0
8274,5652946,45,14,6,0.13,0,0,1,0,0,0,0,1,0
8275,5656458,235,5,10,0.23,0,0,1,0,0,0,1,0,0
8276,5656639,275,5,14,0.31,326,0,0,1,0,0,1,0,0
8277,5659180,89,1,28,0.69,104,0,1,0,0,0,1,0,0
8278,5659204,75,5,0,0.0,365,0,0,1,0,0,0,1,0
8279,5659417,125,1,46,1.07,89,0,0,1,0,0,1,0,0
8280,5659666,125,3,60,1.32,179,0,1,0,0,0,1,0,0
8281,5660615,115,4,129,2.76,333,0,0,1,0,0,1,0,0
8282,5660972,170,1,0,0.0,0,0,1,0,0,0,1,0,0
8283,5661080,165,3,45,1.58,76,0,0,1,0,0,1,0,0
8284,5661276,129,1,156,3.34,278,0,0,1,0,0,1,0,0
8285,5661603,150,6,1,0.19,159,0,1,0,0,0,1,0,0
8286,5661631,45,30,0,0.0,154,0,1,0,0,0,0,1,0
8287,5663222,90,1,132,4.56,76,0,0,1,0,0,0,1,0
8288,5665717,95,2,44,0.97,364,0,1,0,0,0,0,1,0
8289,5670038,175,3,85,1.84,0,0,0,1,0,0,0,1,0
8290,5670672,188,3,132,2.96,132,0,1,0,0,0,1,0,0
8291,5671103,80,3,11,0.24,0,0,0,0,1,0,0,1,0
8292,5672196,50,1,0,0.0,0,0,1,0,0,0,0,1,0
8293,5672288,100,3,1,0.02,0,0,1,0,0,0,1,0,0
8294,5672471,65,1,0,0.0,0,0,1,0,0,0,0,1,0
8295,5672615,50,4,8,0.19,307,0,1,0,0,0,0,1,0
8296,5672704,70,3,3,0.08,0,0,0,1,0,0,0,1,0
8297,5678143,130,7,73,1.55,111,0,1,0,0,0,1,0,0
8298,5679557,250,3,13,0.28,146,0,1,0,0,0,1,0,0
8299,5679938,150,120,3,0.07,299,0,0,1,0,0,1,0,0
8300,5681611,69,1,20,0.67,1,0,0,0,1,0,0,1,0
8301,5681742,62,5,45,0.96,89,0,0,1,0,0,0,1,0
8302,5681745,150,2,8,0.17,0,0,1,0,0,0,1,0,0
8303,5684147,118,5,1,0.02,0,0,1,0,0,0,1,0,0
8304,5684940,195,12,10,0.22,91,0,0,1,0,0,1,0,0
8305,5686255,145,3,77,1.68,364,0,1,0,0,0,1,0,0
8306,5689404,200,3,15,0.49,89,0,0,1,0,0,1,0,0
8307,5690007,50,1,128,4.29,62,0,0,1,0,0,0,1,0
8308,5691265,150,2,16,0.34,89,0,0,1,0,0,0,1,0
8309,5691347,135,14,15,0.39,27,0,1,0,0,0,1,0,0
8310,5691755,450,2,3,0.1,232,0,0,1,0,0,1,0,0
8311,5692492,45,1,10,0.22,0,0,0,1,0,0,0,1,0
8312,5692807,250,3,147,3.21,27,0,0,1,0,0,1,0,0
8313,5692870,70,5,0,0.0,0,0,1,0,0,0,0,1,0
8314,5693879,75,3,5,0.13,365,0,1,0,0,0,0,1,0
8315,5693978,120,1,1,0.02,0,0,0,1,0,0,1,0,0
8316,5694862,125,1,38,0.82,287,0,1,0,0,0,0,1,0
8317,5695055,115,30,4,0.09,213,0,0,1,0,0,1,0,0
8318,5695509,50,1,0,0.0,0,0,0,0,1,0,0,1,0
8319,5695523,100,2,87,2.04,90,0,1,0,0,0,1,0,0
8320,5695566,40,10,2,0.04,0,0,1,0,0,0,0,1,0
8321,5697062,225,1,3,0.07,0,0,0,1,0,0,1,0,0
8322,5697237,250,30,6,0.24,365,0,0,1,0,0,1,0,0
8323,5697371,450,3,41,0.9,310,0,0,1,0,0,1,0,0
8324,5697517,225,1,17,0.38,365,0,0,1,0,0,0,1,0
8325,5697556,155,2,54,1.26,0,0,1,0,0,0,1,0,0
8326,5699348,165,1,150,3.33,218,0,0,1,0,0,1,0,0
8327,5705775,165,30,2,0.05,347,0,1,0,0,0,1,0,0
8328,5706045,125,2,110,2.44,350,0,0,1,0,0,0,1,0
8329,5706202,149,30,1,0.06,365,0,1,0,0,0,1,0,0
8330,5706280,120,30,3,0.12,365,0,0,1,0,0,1,0,0
8331,5707711,49,4,122,2.64,43,0,0,0,1,0,0,1,0
8332,5707888,200,2,6,0.14,0,0,0,1,0,0,1,0,0
8333,5708360,125,7,1,0.04,0,0,1,0,0,0,1,0,0
8334,5708829,59,3,26,0.6,32,0,0,1,0,0,1,0,0
8335,5709013,138,5,37,0.82,32,0,0,1,0,0,1,0,0
8336,5712663,85,3,52,1.12,29,0,0,0,1,0,1,0,0
8337,5715049,181,2,215,4.58,315,0,1,0,0,0,1,0,0
8338,5717674,70,3,8,0.19,0,0,1,0,0,0,0,1,0
8339,5718494,150,2,3,0.17,0,0,0,1,0,0,1,0,0
8340,5718935,225,3,13,0.28,0,0,0,1,0,0,1,0,0
8341,5719742,235,5,7,0.15,49,0,0,1,0,0,1,0,0
8342,5720133,98,5,11,0.27,0,0,1,0,0,0,1,0,0
8343,5720988,200,2,8,0.22,0,0,0,1,0,0,1,0,0
8344,5725154,150,1,2,0.04,0,0,1,0,0,0,1,0,0
8345,5726139,65,5,0,0.0,0,0,1,0,0,0,0,1,0
8346,5726773,129,30,18,0.41,346,0,1,0,0,0,0,1,0
8347,5727093,65,7,1,0.02,0,0,1,0,0,0,0,1,0
8348,5727850,70,7,10,0.27,205,0,0,1,0,0,0,1,0
8349,5728014,200,3,9,0.22,5,0,0,1,0,0,1,0,0
8350,5728500,58,1,34,0.73,4,0,0,0,1,0,0,1,0
8351,5728502,180,4,58,1.27,298,0,1,0,0,0,1,0,0
8352,5728806,120,7,3,0.07,0,0,0,1,0,0,0,1,0
8353,5729118,244,4,33,0.71,162,0,0,1,0,0,1,0,0
8354,5729530,150,1,0,0.0,0,0,0,1,0,0,1,0,0
8355,5730389,20,3,1,1.0,20,1,0,0,0,0,0,0,1
8356,5735314,135,2,222,4.81,276,0,1,0,0,0,1,0,0
8357,5735323,150,5,0,0.0,0,0,0,1,0,0,1,0,0
8358,5735447,200,1,0,0.0,0,0,1,0,0,0,1,0,0
8359,5736059,65,2,18,0.39,87,0,1,0,0,0,0,1,0
8360,5736925,140,2,204,4.36,345,0,1,0,0,0,1,0,0
8361,5737678,80,1,0,0.0,0,0,1,0,0,0,0,1,0
8362,5737759,120,30,1,0.34,365,0,1,0,0,0,1,0,0
8363,5738785,112,2,1,0.31,365,0,0,0,1,0,0,1,0
8364,5739031,80,2,48,1.03,0,0,1,0,0,0,0,1,0
8365,5742795,99,4,2,0.04,0,0,0,1,0,0,0,1,0
8366,5743959,50,1,6,0.13,0,0,0,1,0,0,0,1,0
8367,5746781,190,2,34,0.77,277,0,1,0,0,0,1,0,0
8368,5748301,70,1,163,3.58,354,0,0,0,1,0,0,1,0
8369,5749147,30,3,11,0.57,0,1,0,0,0,0,0,1,0
8370,5749382,94,3,7,1.41,32,0,0,1,0,0,0,1,0
8371,5749889,85,7,0,0.0,0,0,1,0,0,0,0,1,0
8372,5756241,200,2,0,0.0,0,0,0,1,0,0,1,0,0
8373,5756464,100,30,3,0.13,365,0,0,1,0,0,1,0,0
8374,5756476,150,2,19,0.41,103,0,0,1,0,0,1,0,0
8375,5756643,50,20,0,0.0,0,0,0,1,0,0,0,1,0
8376,5756767,99,3,0,0.0,0,0,1,0,0,0,1,0,0
8377,5757509,165,1,0,0.0,0,0,0,1,0,0,0,1,0
8378,5758234,225,3,74,1.59,304,0,1,0,0,0,1,0,0
8379,5760510,110,30,16,0.36,336,0,0,1,0,0,1,0,0
8380,5760776,245,4,8,0.17,67,0,0,1,0,0,1,0,0
8381,5760832,250,2,23,1.33,64,0,1,0,0,0,1,0,0
8382,5761032,75,1,47,1.01,89,0,0,1,0,0,0,1,0
8383,5761564,100,1,0,0.0,0,0,0,1,0,0,0,1,0
8384,5762947,60,1,96,2.06,90,0,0,0,1,0,0,1,0
8385,5763191,68,3,95,2.11,313,0,0,1,0,0,0,0,1
8386,5766499,55,2,0,0.0,0,0,1,0,0,0,0,1,0
8387,5766895,195,3,6,0.13,0,0,1,0,0,0,1,0,0
8388,5769218,120,7,0,0.0,0,0,0,1,0,0,1,0,0
8389,5770283,80,10,3,0.07,0,0,1,0,0,0,1,0,0
8390,5770483,195,5,51,1.13,169,0,0,1,0,0,1,0,0
8391,5771361,275,1,1,0.02,0,0,0,1,0,0,1,0,0
8392,5771366,49,2,136,3.08,282,0,0,0,0,1,0,1,0
8393,5771655,32,14,1,0.02,0,0,1,0,0,0,0,1,0
8394,5773199,150,3,43,0.93,4,0,0,1,0,0,1,0,0
8395,5774245,140,5,5,0.11,0,0,1,0,0,0,1,0,0
8396,5779471,160,7,9,0.28,0,0,0,1,0,0,1,0,0
8397,5779752,125,3,4,0.09,0,0,0,1,0,0,0,1,0
8398,5783307,48,7,0,0.0,0,0,1,0,0,0,0,1,0
8399,5783899,100,1,284,6.12,66,0,0,1,0,0,0,1,0
8400,5783925,50,1,149,3.2,70,0,0,1,0,0,0,0,1
8401,5784146,320,30,9,0.21,263,0,0,1,0,0,1,0,0
8402,5784897,200,7,41,0.88,87,0,0,1,0,0,0,1,0
8403,5789606,70,2,180,3.93,177,0,0,1,0,0,0,1,0
8404,5790990,70,3,16,0.58,0,0,1,0,0,0,0,1,0
8405,5791540,200,2,2,0.06,0,0,1,0,0,0,1,0,0
8406,5791707,100,5,59,1.32,279,0,0,1,0,0,1,0,0
8407,5792144,150,3,2,0.04,0,0,0,1,0,0,0,1,0
8408,5792453,185,1,9,0.27,0,0,0,1,0,0,1,0,0
8409,5793707,125,2,107,2.33,0,0,0,1,0,0,1,0,0
8410,5794806,59,5,11,0.24,180,0,1,0,0,0,0,1,0
8411,5796405,295,1,6,0.13,0,0,0,1,0,0,0,1,0
8412,5797398,80,7,0,0.0,0,0,1,0,0,0,0,1,0
8413,5798177,56,2,214,4.65,140,0,1,0,0,0,0,1,0
8414,5802174,155,3,1,0.03,0,0,0,1,0,0,1,0,0
8415,5803068,45,14,27,0.62,337,1,0,0,0,0,0,1,0
8416,5803875,114,2,77,1.66,108,0,1,0,0,0,1,0,0
8417,5804170,37,1,0,0.0,0,0,0,0,1,0,0,1,0
8418,5804184,45,5,10,0.22,0,0,1,0,0,0,0,1,0
8419,5804451,85,2,11,0.24,4,0,1,0,0,0,1,0,0
8420,5805232,150,1,0,0.0,0,0,0,0,1,0,0,1,0
8421,5805561,240,1,0,0.0,0,0,0,1,0,0,1,0,0
8422,5806416,250,2,111,2.38,128,0,0,1,0,0,1,0,0
8423,5806687,65,1,1,0.02,0,0,1,0,0,0,0,1,0
8424,5806803,65,1,120,6.47,15,0,1,0,0,0,0,1,0
8425,5806817,65,1,109,2.37,365,0,0,0,1,0,0,1,0
8426,5806829,120,1,0,0.0,0,0,1,0,0,0,0,1,0
8427,5811254,185,3,12,0.27,89,0,1,0,0,0,0,1,0
8428,5811500,54,3,42,0.93,340,0,0,0,1,0,0,1,0
8429,5812875,175,1,0,0.0,0,0,0,1,0,0,1,0,0
8430,5813113,125,1,6,0.13,73,0,1,0,0,0,1,0,0
8431,5815437,125,4,8,0.18,64,0,1,0,0,0,1,0,0
8432,5816112,90,30,29,0.63,314,0,1,0,0,0,0,1,0
8433,5816130,90,30,29,0.63,309,0,1,0,0,0,0,1,0
8434,5816145,90,30,46,0.99,365,0,1,0,0,0,0,1,0
8435,5816151,90,30,44,0.95,350,0,1,0,0,0,0,1,0
8436,5816154,90,30,33,0.71,363,0,1,0,0,0,0,1,0
8437,5818551,135,5,25,0.86,353,0,0,1,0,0,1,0,0
8438,5821886,210,1,3,0.07,0,0,1,0,0,0,1,0,0
8439,5823337,150,7,2,0.06,0,0,0,1,0,0,1,0,0
8440,5823579,140,2,123,2.72,312,0,0,1,0,0,1,0,0
8441,5824543,80,1,1,0.91,120,1,0,0,0,0,0,1,0
8442,5825173,200,2,52,1.12,352,0,1,0,0,0,1,0,0
8443,5825911,450,4,12,0.27,0,0,1,0,0,0,1,0,0
8444,5826468,200,30,0,0.0,0,0,0,1,0,0,1,0,0
8445,5826475,325,3,117,2.52,363,0,0,1,0,0,1,0,0
8446,5826518,215,1,19,0.97,0,0,0,1,0,0,1,0,0
8447,5826700,160,30,36,0.79,0,0,0,1,0,0,1,0,0
8448,5831012,150,25,2,0.05,66,0,0,1,0,0,0,1,0
8449,5833122,49,2,6,0.15,277,0,1,0,0,0,0,1,0
8450,5833530,40,1,0,0.0,0,0,1,0,0,0,0,1,0
8451,5834668,149,30,6,0.14,365,0,1,0,0,0,1,0,0
8452,5836197,178,4,3,0.51,83,0,1,0,0,0,1,0,0
8453,5838477,165,3,4,0.09,123,0,1,0,0,0,1,0,0
8454,5838858,65,2,108,2.34,0,0,0,1,0,0,1,0,0
8455,5839029,260,7,46,0.99,147,0,1,0,0,0,1,0,0
8456,5839758,200,1,5,0.11,0,0,0,1,0,0,1,0,0
8457,5840936,400,1,2,0.05,172,0,1,0,0,0,1,0,0
8458,5842819,90,1,1,0.02,0,0,1,0,0,0,0,1,0
8459,5845124,75,2,6,0.13,0,0,0,0,1,0,0,1,0
8460,5846050,75,2,38,0.89,173,0,0,1,0,0,0,1,0
8461,5846654,110,1,3,0.08,0,0,0,1,0,0,1,0,0
8462,5846745,115,2,134,2.93,298,0,1,0,0,0,0,1,0
8463,5847182,20,1,0,0.0,0,0,1,0,0,0,0,1,0
8464,5847724,49,1,0,0.0,0,0,1,0,0,0,0,1,0
8465,5847793,100,365,0,0.0,358,0,0,0,1,0,0,1,0
8466,5848422,82,5,3,0.08,0,0,0,1,0,0,1,0,0
8467,5848515,90,1,5,0.11,0,0,0,1,0,0,0,1,0
8468,5849386,69,3,133,2.86,90,0,1,0,0,0,0,1,0
8469,5849810,69,3,113,2.46,330,0,1,0,0,0,0,1,0
8470,5849991,249,3,5,0.49,332,0,1,0,0,0,1,0,0
8471,5850040,89,3,103,2.21,98,0,1,0,0,0,0,1,0
8472,5850148,159,3,29,0.64,273,0,1,0,0,0,0,1,0
8473,5850712,120,5,23,1.37,3,0,0,1,0,0,1,0,0
8474,5850978,220,1,1,0.02,0,0,0,1,0,0,1,0,0
8475,5851054,95,3,12,0.28,0,0,1,0,0,0,0,1,0
8476,5856685,60,1,12,0.42,5,0,1,0,0,0,0,1,0
8477,5856760,179,3,7,0.15,0,0,0,1,0,0,1,0,0
8478,5857212,120,3,0,0.0,0,0,0,1,0,0,0,1,0
8479,5857390,180,28,3,0.07,364,0,0,1,0,0,1,0,0
8480,5857515,275,5,0,0.0,0,0,1,0,0,0,1,0,0
8481,5857519,86,1,8,0.2,365,0,0,1,0,0,0,1,0
8482,5857692,62,3,38,1.05,80,0,1,0,0,0,0,1,0
8483,5858505,130,3,46,1.03,1,0,0,1,0,0,1,0,0
8484,5858757,72,14,4,0.13,346,0,1,0,0,0,0,1,0
8485,5859030,118,30,2,0.06,361,0,0,1,0,0,1,0,0
8486,5860123,170,30,4,0.1,267,0,1,0,0,0,1,0,0
8487,5861303,125,6,2,0.04,33,0,0,1,0,0,1,0,0
8488,5861963,90,2,14,0.31,0,0,0,0,1,0,1,0,0
8489,5866656,50,30,0,0.0,364,0,1,0,0,0,0,1,0
8490,5869197,250,1,3,0.08,0,0,0,1,0,0,1,0,0
8491,5870127,185,3,198,4.29,308,0,1,0,0,0,1,0,0
8492,5871372,58,5,74,2.27,293,1,0,0,0,0,1,0,0
8493,5872177,163,3,12,0.26,0,0,0,1,0,0,1,0,0
8494,5873309,40,1,0,0.0,0,0,0,1,0,0,0,0,1
8495,5873714,195,5,19,0.41,364,0,0,1,0,0,0,1,0
8496,5874326,89,1,63,1.35,365,0,1,0,0,0,0,1,0
8497,5875384,45,2,2,0.04,0,0,0,1,0,0,0,0,1
8498,5878382,60,1,5,0.12,0,0,1,0,0,0,0,1,0
8499,5881122,125,1,40,1.22,313,0,0,1,0,0,0,1,0
8500,5881415,159,3,31,0.67,365,0,1,0,0,0,1,0,0
8501,5881858,220,2,0,0.0,0,0,0,1,0,0,1,0,0
8502,5882068,85,2,5,0.57,0,0,1,0,0,0,1,0,0
8503,5882725,165,4,61,1.32,251,0,1,0,0,0,1,0,0
8504,5883159,144,7,17,0.39,0,0,0,1,0,0,1,0,0
8505,5883655,75,1,0,0.0,0,0,1,0,0,0,0,1,0
8506,5885101,60,4,3,0.11,153,0,1,0,0,0,0,1,0
8507,5885201,95,30,37,0.82,338,0,1,0,0,0,0,1,0
8508,5885280,95,30,50,1.1,332,0,1,0,0,0,0,1,0
8509,5885373,95,30,40,0.88,309,0,1,0,0,0,0,1,0
8510,5885396,95,30,45,0.98,256,0,1,0,0,0,0,1,0
8511,5885402,95,30,33,0.72,339,0,1,0,0,0,0,1,0
8512,5885542,95,30,42,0.92,365,0,1,0,0,0,0,1,0
8513,5888002,70,1,8,0.2,63,0,0,0,0,1,0,1,0
8514,5889379,65,5,13,0.78,179,1,0,0,0,0,0,1,0
8515,5889707,175,3,24,0.52,144,0,0,1,0,0,1,0,0
8516,5891777,65,5,56,1.23,278,0,0,0,0,1,1,0,0
8517,5892693,110,2,226,4.89,234,0,1,0,0,0,1,0,0
8518,5892733,45,5,6,0.13,298,0,0,0,1,0,0,1,0
8519,5893277,175,30,4,0.36,243,0,0,0,1,0,0,1,0
8520,5893612,165,1,2,0.06,0,0,0,1,0,0,1,0,0
8521,5894720,234,4,11,0.25,0,0,1,0,0,0,1,0,0
8522,5895056,47,2,40,0.9,338,0,0,0,1,0,0,1,0
8523,5895082,55,2,54,1.23,365,0,0,0,1,0,0,1,0
8524,5897622,131,3,51,1.98,128,0,0,1,0,0,1,0,0
8525,5899598,65,4,103,2.5,55,0,0,0,0,1,1,0,0
8526,5904098,179,2,55,1.18,29,0,0,1,0,0,1,0,0
8527,5904490,175,1,1,0.02,0,0,1,0,0,0,1,0,0
8528,5904522,250,2,1,0.03,0,0,0,1,0,0,1,0,0
8529,5904538,150,1,0,0.0,0,0,0,1,0,0,0,1,0
8530,5905128,83,3,45,1.0,341,0,1,0,0,0,1,0,0
8531,5905501,105,1,59,1.28,154,0,1,0,0,0,1,0,0
8532,5913433,125,2,5,0.11,0,0,1,0,0,0,1,0,0
8533,5915351,150,7,12,0.29,0,0,1,0,0,0,0,1,0
8534,5916713,69,14,13,0.43,359,0,1,0,0,0,0,1,0
8535,5917209,190,2,1,0.05,0,0,1,0,0,0,1,0,0
8536,5918053,142,5,8,0.17,32,0,0,1,0,0,0,1,0
8537,5918356,125,7,4,0.09,0,0,0,1,0,0,1,0,0
8538,5919646,200,3,12,0.31,0,0,0,1,0,0,1,0,0
8539,5925343,207,1,89,1.95,364,0,1,0,0,0,0,1,0
8540,5925550,275,5,1,0.03,0,0,1,0,0,0,1,0,0
8541,5926854,179,1,28,0.61,0,0,0,1,0,0,1,0,0
8542,5926953,70,1,134,2.97,359,0,1,0,0,0,0,1,0
8543,5927152,300,2,0,0.0,0,0,0,1,0,0,0,1,0
8544,5928616,160,2,10,0.22,0,0,1,0,0,0,1,0,0
8545,5928949,300,3,0,0.0,0,0,0,1,0,0,1,0,0
8546,5931103,259,2,80,2.96,308,0,1,0,0,0,1,0,0
8547,5931824,50,1,0,0.0,0,0,0,1,0,0,0,1,0
8548,5932161,133,2,2,0.09,0,0,0,1,0,0,0,1,0
8549,5932543,300,2,6,0.35,0,0,0,1,0,0,1,0,0
8550,5933801,950,4,3,0.08,245,0,1,0,0,0,1,0,0
8551,5934108,95,3,4,0.09,356,0,1,0,0,0,1,0,0
8552,5934255,132,1,127,2.98,261,0,1,0,0,0,0,1,0
8553,5935275,80,4,3,0.07,0,0,0,0,1,0,0,1,0
8554,5936796,85,3,3,0.11,217,0,0,1,0,0,0,1,0
8555,5939117,395,30,13,0.29,246,0,0,1,0,0,1,0,0
8556,5939328,155,3,0,0.0,0,0,1,0,0,0,1,0,0
8557,5940868,75,2,6,0.16,0,0,1,0,0,0,1,0,0
8558,5940920,195,7,25,0.54,276,0,0,1,0,0,1,0,0
8559,5941782,56,1,53,1.18,365,0,1,0,0,0,0,1,0
8560,5941888,330,2,4,0.09,0,0,0,1,0,0,1,0,0
8561,5942682,150,10,4,0.19,337,0,0,1,0,0,1,0,0
8562,5942962,55,1,26,0.61,90,0,0,0,1,0,0,0,1
8563,5943381,345,7,7,0.15,22,0,0,1,0,0,1,0,0
8564,5943770,60,7,1,0.02,0,0,0,1,0,0,0,1,0
8565,5944460,180,30,4,0.16,27,0,1,0,0,0,1,0,0
8566,5944801,300,2,59,1.29,289,0,0,1,0,0,1,0,0
8567,5945548,155,3,6,0.14,0,0,0,1,0,0,1,0,0
8568,5946137,100,3,4,0.09,359,0,0,1,0,0,0,1,0
8569,5954466,175,5,20,0.43,0,0,1,0,0,0,1,0,0
8570,5956257,60,1,0,0.0,0,0,1,0,0,0,0,1,0
8571,5957111,102,10,1,0.03,32,0,1,0,0,0,1,0,0
8572,5964902,130,1,40,0.91,60,0,1,0,0,0,1,0,0
8573,5965198,49,14,18,0.4,207,0,1,0,0,0,1,0,0
8574,5967998,450,4,34,0.9,302,0,0,1,0,0,0,1,0
8575,5969719,47,2,45,0.98,173,0,0,0,1,0,0,1,0
8576,5977676,185,4,42,0.93,49,0,0,1,0,0,1,0,0
8577,5978999,57,2,104,2.64,0,0,1,0,0,0,0,1,0
8578,5979675,79,1,67,1.49,281,0,1,0,0,0,1,0,0
8579,5985742,218,2,119,2.71,179,0,1,0,0,0,1,0,0
8580,5986444,70,20,11,0.26,340,0,0,1,0,0,1,0,0
8581,5989528,143,5,2,0.28,151,0,1,0,0,0,1,0,0
8582,5989927,500,1,158,3.41,360,0,0,1,0,0,1,0,0
8583,5990045,350,2,61,1.4,271,0,1,0,0,0,1,0,0
8584,5991434,150,3,46,1.08,180,0,1,0,0,0,1,0,0
8585,5991641,45,4,0,0.0,0,0,0,0,1,0,1,0,0
8586,5991675,46,4,17,0.44,357,0,0,0,1,0,0,1,0
8587,5992438,50,1,2,0.07,0,0,1,0,0,0,0,1,0
8588,5993541,285,30,68,1.51,291,0,0,1,0,0,1,0,0
8589,5998890,220,2,5,0.11,0,0,1,0,0,0,1,0,0
8590,5998978,125,1,1,0.02,0,0,0,1,0,0,0,1,0
8591,5999786,65,1,63,1.36,24,0,0,1,0,0,0,1,0
8592,6000709,58,1,1,0.02,220,0,0,0,1,0,0,1,0
8593,6000785,90,2,128,3.48,38,0,1,0,0,0,1,0,0
8594,6000868,175,2,41,0.89,0,0,1,0,0,0,1,0,0
8595,6000898,1200,5,41,0.96,140,0,0,1,0,0,1,0,0
8596,6002382,60,2,0,0.0,0,0,0,0,1,0,0,1,0
8597,6002889,120,3,41,0.93,4,0,0,1,0,0,1,0,0
8598,6004052,160,2,98,2.13,71,0,1,0,0,0,1,0,0
8599,6004200,65,1,6,0.13,275,0,0,1,0,0,0,1,0
8600,6004567,499,3,10,0.62,264,0,0,1,0,0,1,0,0
8601,6004659,149,3,33,0.72,0,0,0,1,0,0,1,0,0
8602,6004786,350,2,10,0.22,0,0,0,1,0,0,1,0,0
8603,6005231,100,2,100,3.64,248,0,1,0,0,0,1,0,0
8604,6005868,245,5,30,0.66,344,0,1,0,0,0,1,0,0
8605,6005910,139,2,114,2.47,179,0,1,0,0,0,1,0,0
8606,6006387,50,20,9,0.28,338,0,0,1,0,0,0,1,0
8607,6006603,90,5,0,0.0,0,0,0,1,0,0,0,1,0
8608,6006661,90,7,2,0.04,0,0,0,0,1,0,1,0,0
8609,6006711,250,1,1,0.02,0,0,0,1,0,0,0,1,0
8610,6006837,70,4,1,0.02,0,0,1,0,0,0,0,1,0
8611,6012187,150,1,44,1.03,0,0,0,1,0,0,1,0,0
8612,6013171,150,1,0,0.0,0,0,0,1,0,0,0,1,0
8613,6013186,108,2,62,1.88,263,0,1,0,0,0,1,0,0
8614,6014926,99,7,53,1.18,306,0,0,1,0,0,1,0,0
8615,6015754,31,10,1,0.03,0,0,1,0,0,0,0,1,0
8616,6016379,120,1,65,1.42,0,0,0,1,0,0,0,1,0
8617,6018325,140,30,6,0.14,307,0,0,1,0,0,1,0,0
8618,6018589,65,2,29,0.67,247,0,0,1,0,0,0,1,0
8619,6018947,105,3,2,0.05,0,0,1,0,0,0,1,0,0
8620,6019386,85,2,15,0.35,89,0,0,1,0,0,1,0,0
8621,6020044,35,1,0,0.0,0,0,1,0,0,0,0,1,0
8622,6020237,155,5,84,1.83,111,0,0,1,0,0,1,0,0
8623,6020382,65,1,0,0.0,0,0,1,0,0,0,0,1,0
8624,6025389,100,1,0,0.0,0,0,0,1,0,0,0,1,0
8625,6026166,125,3,2,0.05,0,0,0,1,0,0,0,1,0
8626,6026546,170,5,2,0.05,0,0,0,1,0,0,1,0,0
8627,6027345,65,2,252,5.53,257,0,1,0,0,0,0,1,0
8628,6027485,38,3,1,0.08,0,0,1,0,0,0,0,1,0
8629,6027682,68,2,0,0.0,0,0,0,1,0,0,0,1,0
8630,6029156,200,6,28,0.61,60,0,0,1,0,0,1,0,0
8631,6029332,110,2,4,0.09,0,0,1,0,0,0,0,1,0
8632,6029809,100,3,87,2.11,55,0,1,0,0,0,1,0,0
8633,6029987,125,2,10,0.24,0,0,0,1,0,0,1,0,0
8634,6031895,60,1,1,0.02,0,0,0,1,0,0,0,1,0
8635,6031904,80,3,121,2.63,64,0,0,1,0,0,0,1,0
8636,6032168,52,2,232,5.04,140,0,1,0,0,0,0,1,0
