,id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_Harlem,neighbourhood_Morningside Heights,neighbourhood_Upper West Side,Accuracy,Communication,Cleanliness,Location,Check-In,Value
2863,17735760,249,3,15,0.81,129,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
2864,17743697,89,3,49,2.16,1,0,1,0,1,0,0,8.0,9.0,9.0,8.0,9.0,9.0
2865,17746222,65,2,18,0.79,0,0,1,0,1,0,0,10.0,10.0,8.0,9.0,10.0,9.0
2866,17759520,600,6,2,0.11,30,1,0,0,1,0,0,10.0,10.0,8.0,9.0,10.0,9.0
2867,17764691,97,3,4,0.18,0,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
2868,17774989,30,1,7,0.31,0,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
2869,17776095,65,2,6,0.27,179,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
2870,17779879,89,5,55,2.5,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2872,17835503,70,4,9,0.6,0,1,0,0,1,0,0,9.0,10.0,8.0,10.0,10.0,8.0
2873,17843168,235,3,10,0.48,27,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,9.0
2874,17843852,125,1,35,1.6,363,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2875,17848298,140,2,2,0.21,0,1,0,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
2876,17848627,95,2,20,3.24,71,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
2877,17856672,149,3,66,2.98,296,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
2878,17866302,75,1,0,0.0,365,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
2879,17893797,38,3,1,0.16,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2881,17900681,100,2,5,0.23,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2883,17915565,95,1,26,1.31,0,0,1,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
2884,17922181,110,30,7,0.38,111,1,0,0,0,0,1,10.0,10.0,8.0,10.0,10.0,8.0
2888,17972466,90,3,4,0.2,0,0,1,0,0,0,1,9.0,10.0,10.0,10.0,9.0,9.0
2890,18003918,200,4,2,0.1,0,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
2891,18005542,45,1,65,3.0,22,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
2892,18010406,130,2,21,0.96,15,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
2893,18015606,200,28,7,0.34,343,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2894,18024561,249,3,64,3.03,293,1,0,0,0,0,1,9.0,9.0,8.0,10.0,9.0,9.0
2895,18052725,499,5,56,2.54,283,1,0,0,0,0,1,10.0,10.0,9.0,9.0,10.0,9.0
2897,18057747,60,5,1,0.06,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2899,18059656,67,2,23,1.06,164,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,9.0
2901,18077050,90,2,12,0.55,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,9.0,9.0
2902,18077717,175,5,2,0.11,0,1,0,0,0,0,1,9.0,10.0,9.0,8.0,10.0,10.0
2903,18091600,250,2,11,0.54,297,1,0,0,1,0,0,10.0,9.0,9.0,10.0,9.0,8.0
2904,18120248,100,3,3,0.14,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2905,18123185,80,6,3,0.14,0,0,1,0,0,0,1,9.0,10.0,9.0,9.0,8.0,10.0
2906,18134537,250,1,3,0.14,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2907,18138307,120,2,14,0.65,0,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
2908,18139095,199,3,45,2.32,1,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
2909,18160364,136,29,1,0.08,0,1,0,0,0,0,1,10.0,10.0,10.0,8.0,10.0,8.0
2910,18168964,50,2,20,0.93,365,0,0,1,1,0,0,10.0,10.0,10.0,9.0,9.0,10.0
2911,18169166,119,30,1,0.05,180,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2912,18170615,99,4,3,0.14,0,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
2913,18173198,25,2,52,2.42,31,0,0,1,1,0,0,9.0,10.0,8.0,9.0,10.0,9.0
2915,18188738,49,2,51,2.38,190,0,0,1,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
2916,18194429,50,5,12,0.55,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2917,18198439,165,7,26,1.3,309,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
2918,18208738,200,2,55,3.01,69,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
2919,18208811,110,1,101,5.06,66,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2920,18209795,40,1,14,0.64,0,0,1,0,0,0,1,10.0,10.0,8.0,10.0,10.0,10.0
2921,18213280,330,3,3,0.14,0,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
2922,18221864,148,1,106,4.92,254,1,0,0,0,0,1,9.0,10.0,9.0,10.0,10.0,9.0
2923,18222186,94,3,2,0.1,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2925,18227529,140,2,71,3.44,26,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2926,18241920,85,7,2,0.1,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2927,18249844,85,1,25,1.15,0,1,0,0,1,0,0,9.0,10.0,9.0,9.0,10.0,9.0
2928,18250284,140,2,45,2.12,174,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2929,18252313,30,5,3,0.15,0,0,1,0,1,0,0,10.0,10.0,9.0,8.0,10.0,9.0
2930,18252876,116,3,15,0.71,0,1,0,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
2932,18264659,39,30,3,0.18,337,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,9.0
2933,18283646,80,2,16,0.77,15,0,1,0,1,0,0,9.0,10.0,7.0,9.0,10.0,9.0
2934,18290561,149,3,55,2.57,236,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
2936,18303895,125,2,84,3.91,260,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2937,18309354,125,1,4,0.18,0,0,1,0,0,1,0,8.0,10.0,8.0,10.0,10.0,9.0
2938,18309885,100,2,35,1.67,141,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2939,18310427,39,30,5,0.31,364,0,1,0,1,0,0,10.0,10.0,10.0,9.0,9.0,9.0
2940,18314459,193,2,3,0.16,82,0,1,0,0,0,1,10.0,10.0,7.0,10.0,10.0,8.0
2942,18330871,69,2,7,0.33,0,0,1,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
2943,18341576,110,30,2,0.1,270,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
2944,18342361,240,2,61,2.84,218,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2945,18347469,55,1,4,0.19,0,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
2946,18356695,118,30,5,0.27,38,1,0,0,0,1,0,10.0,10.0,9.0,10.0,10.0,10.0
2947,18357865,150,30,1,0.05,277,1,0,0,0,0,1,10.0,10.0,8.0,10.0,10.0,10.0
2948,18367776,232,5,53,2.59,17,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
2949,18372104,220,30,4,0.2,172,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
2952,18396281,75,14,7,0.37,365,0,1,0,1,0,0,9.0,9.0,9.0,9.0,10.0,9.0
2953,18404936,37,30,4,0.23,276,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,9.0
2954,18411056,295,3,26,5.1,231,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2955,18411925,70,1,1,0.05,0,0,1,0,0,0,1,10.0,10.0,6.0,10.0,10.0,10.0
2956,18415505,99,5,33,1.54,9,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
2958,18430588,35,30,5,0.25,179,0,1,0,1,0,0,10.0,10.0,9.0,10.0,9.0,10.0
2959,18443992,120,1,68,3.2,195,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,9.0
2960,18444131,135,1,47,2.19,145,1,0,0,1,0,0,10.0,10.0,10.0,9.0,9.0,9.0
2962,18462291,80,2,31,1.46,10,1,0,0,1,0,0,10.0,10.0,10.0,9.0,9.0,10.0
2964,18476474,89,2,109,5.11,205,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2967,18484597,50,5,1,0.05,0,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
2968,18488335,85,4,24,1.17,58,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
2970,18503701,78,3,73,3.48,58,0,1,0,1,0,0,9.0,9.0,9.0,10.0,10.0,9.0
2971,18505453,99,1,7,0.33,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,9.0,9.0
2972,18506292,615,5,38,1.85,285,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2973,18506841,275,2,69,3.31,271,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
2976,18518678,175,5,2,0.1,0,0,1,0,0,1,0,8.0,8.0,6.0,10.0,10.0,6.0
2978,18549136,198,2,2,0.1,0,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
2979,18560569,199,3,16,0.77,286,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
2980,18561200,70,3,65,3.09,0,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
2981,18561618,100,3,53,2.53,38,0,0,1,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2982,18572271,150,6,5,0.28,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
2983,18584089,100,1,4,0.19,365,0,1,0,1,0,0,10.0,10.0,10.0,8.0,10.0,10.0
2985,18598072,135,5,14,0.76,26,1,0,0,0,0,1,10.0,10.0,10.0,9.0,10.0,9.0
2987,18609316,70,5,24,1.15,173,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
2988,18610831,150,30,2,0.14,349,1,0,0,1,0,0,10.0,10.0,9.0,9.0,9.0,9.0
2993,18626606,200,4,10,0.56,33,1,0,0,0,0,1,10.0,10.0,8.0,10.0,10.0,10.0
2995,18646075,39,30,4,0.22,364,0,1,0,1,0,0,9.0,10.0,9.0,9.0,10.0,8.0
2996,18647217,55,3,85,4.05,98,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
2997,18648243,70,14,37,1.78,51,0,1,0,1,0,0,9.0,10.0,9.0,10.0,10.0,10.0
2998,18650087,200,1,62,2.98,89,1,0,0,1,0,0,9.0,9.0,9.0,9.0,9.0,9.0
2999,18655815,70,2,1,0.06,82,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3000,18662664,75,2,21,1.01,0,0,1,0,1,0,0,10.0,10.0,10.0,9.0,9.0,10.0
3002,18672625,115,2,4,0.19,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3004,18675061,70,7,5,0.24,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3005,18680331,145,7,2,0.1,0,1,0,0,0,1,0,10.0,10.0,9.0,9.0,10.0,9.0
3006,18682184,180,30,3,0.18,194,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
3008,18688150,60,2,36,2.07,51,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
3011,18731029,40,30,5,0.36,220,0,1,0,0,0,1,9.0,10.0,10.0,10.0,10.0,9.0
3012,18731641,95,2,36,1.77,57,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
3015,18752307,195,1,45,2.16,89,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3016,18753411,75,1,5,0.25,0,0,1,0,0,0,1,9.0,10.0,8.0,10.0,10.0,10.0
3017,18756112,260,3,1,0.06,0,1,0,0,0,0,1,8.0,10.0,8.0,8.0,10.0,8.0
3018,18763188,295,7,1,0.18,263,1,0,0,0,0,1,10.0,10.0,8.0,10.0,10.0,10.0
3019,18768978,70,3,16,0.9,0,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
3020,18788980,76,2,5,0.24,89,0,1,0,1,0,0,6.0,10.0,8.0,9.0,6.0,8.0
3022,18802366,73,2,24,1.17,0,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
3025,18844533,80,1,42,2.16,0,0,1,0,0,0,1,10.0,10.0,8.0,10.0,10.0,9.0
3026,18848869,51,2,20,1.06,59,0,1,0,1,0,0,10.0,10.0,8.0,9.0,9.0,9.0
3027,18851906,270,2,8,0.6,0,1,0,0,0,0,1,10.0,9.0,9.0,10.0,9.0,9.0
3028,18852245,55,4,6,0.32,111,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3029,18857875,100,1,14,0.69,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3030,18872076,50,1,2,0.1,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3033,18894295,199,1,69,3.34,114,1,0,0,1,0,0,9.0,9.0,9.0,9.0,9.0,9.0
3034,18907303,59,4,17,0.85,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,9.0
3035,18910029,112,3,1,0.05,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3037,18922939,100,4,2,0.1,0,1,0,0,1,0,0,10.0,10.0,10.0,6.0,10.0,8.0
3038,18931595,55,2,8,0.39,0,0,1,0,1,0,0,8.0,9.0,8.0,10.0,10.0,8.0
3039,18935508,65,2,1,0.06,179,1,0,0,1,0,0,8.0,10.0,10.0,8.0,6.0,8.0
3040,18949137,120,10,9,0.44,58,1,0,0,0,1,0,10.0,10.0,9.0,10.0,8.0,10.0
3044,19011068,99,2,48,2.45,364,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3045,19015721,125,6,3,0.15,0,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
3049,19036742,90,6,1,0.08,27,0,1,0,0,1,0,10.0,10.0,6.0,8.0,10.0,10.0
3050,19049579,165,2,8,0.42,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,9.0
3051,19054653,150,2,29,1.5,24,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3056,19069381,100,2,1,0.05,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3057,19094459,175,14,6,0.38,67,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3058,19118405,150,14,1,0.06,0,1,0,0,1,0,0,8.0,8.0,8.0,6.0,6.0,6.0
3059,19134330,200,1,1,0.05,0,1,0,0,0,0,1,10.0,10.0,8.0,10.0,10.0,10.0
3060,19136705,100,2,8,0.4,0,0,1,0,1,0,0,9.0,10.0,8.0,9.0,10.0,9.0
3061,19136921,90,15,8,0.4,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3062,19138138,75,5,12,0.61,32,0,1,0,1,0,0,9.0,10.0,9.0,9.0,9.0,9.0
3063,19139234,101,7,6,0.37,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,9.0,10.0
3064,19140493,195,1,13,0.65,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,9.0
3067,19161964,60,1,1,0.07,0,0,1,0,0,1,0,4.0,10.0,2.0,10.0,10.0,6.0
3068,19163361,60,2,26,1.53,8,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
3070,19170051,90,1,3,0.16,0,1,0,0,1,0,0,7.0,7.0,8.0,8.0,7.0,7.0
3071,19174466,150,1,1,0.05,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3072,19176790,65,3,1,0.05,0,0,1,0,1,0,0,10.0,8.0,10.0,10.0,10.0,8.0
3074,19180868,52,4,27,1.47,44,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3076,19192149,68,1,89,4.73,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3077,19193139,85,3,8,0.43,0,1,0,0,1,0,0,10.0,10.0,7.0,10.0,10.0,10.0
3079,19206035,70,2,12,0.61,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3080,19209436,102,3,24,1.21,0,1,0,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
3083,19212370,148,4,46,2.35,341,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
3084,19212985,72,3,28,1.47,0,1,0,0,1,0,0,9.0,9.0,9.0,8.0,9.0,9.0
3085,19222766,122,3,12,0.65,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3086,19224202,190,4,4,0.21,0,1,0,0,0,0,1,10.0,10.0,8.0,10.0,10.0,10.0
3088,19237286,400,4,18,1.1,142,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
3089,19246662,150,1,69,3.48,223,1,0,0,0,1,0,10.0,10.0,9.0,10.0,10.0,10.0
3091,19249136,84,2,3,0.15,0,1,0,0,1,0,0,10.0,8.0,9.0,10.0,10.0,10.0
3093,19250742,160,3,73,3.8,276,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
3094,19265835,135,3,55,3.67,32,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3095,19267293,175,3,78,4.01,38,1,0,0,1,0,0,10.0,9.0,9.0,9.0,10.0,9.0
3098,19275018,79,2,11,0.57,0,0,1,0,0,1,0,10.0,10.0,9.0,9.0,10.0,9.0
3099,19281846,180,3,34,1.84,54,1,0,0,1,0,0,9.0,10.0,9.0,9.0,10.0,9.0
3100,19290778,200,30,5,0.37,365,1,0,0,0,0,1,9.0,9.0,10.0,10.0,9.0,9.0
3101,19292987,200,30,1,0.06,338,1,0,0,0,0,1,6.0,10.0,4.0,10.0,10.0,10.0
3103,19306176,60,4,2,0.17,0,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
3104,19312686,75,5,1,0.05,0,1,0,0,1,0,0,10.0,10.0,2.0,10.0,10.0,10.0
3105,19313551,141,2,62,3.2,82,1,0,0,1,0,0,9.0,9.0,9.0,9.0,9.0,9.0
3106,19315654,150,4,69,3.51,328,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
3110,19334916,200,3,2,0.26,36,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
3112,19346150,50,7,9,0.46,271,0,1,0,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0
3114,19357186,69,14,3,0.15,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3115,19363071,150,14,1,0.19,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3116,19363356,55,1,2,0.1,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3117,19378517,80,2,2,0.1,0,0,1,0,1,0,0,10.0,10.0,8.0,10.0,10.0,10.0
3119,19387402,179,1,114,5.83,126,1,0,0,1,0,0,10.0,9.0,10.0,9.0,9.0,9.0
3121,19389911,95,1,55,2.84,0,0,1,0,0,0,1,10.0,10.0,9.0,10.0,9.0,10.0
3122,19407599,35,1,4,0.21,0,0,1,0,0,0,1,10.0,9.0,6.0,9.0,9.0,9.0
3123,19413691,102,2,11,0.58,11,1,0,0,1,0,0,10.0,10.0,10.0,9.0,10.0,10.0
3124,19422062,63,2,18,1.03,78,0,0,1,0,0,1,9.0,10.0,9.0,10.0,10.0,9.0
3125,19436446,120,1,3,0.16,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3126,19440924,105,1,24,1.23,0,1,0,0,0,0,1,9.0,10.0,9.0,10.0,10.0,9.0
3127,19441240,36,2,11,0.57,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3128,19456350,250,10,5,0.27,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3129,19470210,250,3,18,1.14,219,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3130,19474652,85,1,29,1.57,365,0,1,0,1,0,0,10.0,10.0,10.0,9.0,10.0,9.0
3131,19477677,70,3,5,0.26,71,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3132,19485371,65,1,6,0.31,0,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
3133,19489138,230,2,7,0.41,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3134,19489293,119,1,4,0.21,0,1,0,0,1,0,0,10.0,10.0,8.0,10.0,9.0,10.0
3136,19495570,135,3,17,0.98,165,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3137,19501242,54,1,17,0.88,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3139,19503508,250,7,6,0.31,0,1,0,0,0,0,1,9.0,9.0,10.0,10.0,10.0,9.0
3140,19507235,66,1,39,2.12,76,0,1,0,1,0,0,9.0,9.0,9.0,10.0,9.0,9.0
3141,19524083,200,2,30,1.58,212,1,0,0,0,0,1,10.0,10.0,9.0,10.0,10.0,9.0
3143,19531901,180,2,5,0.26,0,1,0,0,0,0,1,10.0,10.0,8.0,10.0,10.0,10.0
3145,19550838,68,3,2,0.11,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3146,19554980,2500,40,17,1.26,0,1,0,0,0,0,1,10.0,10.0,10.0,9.0,10.0,10.0
3148,19568889,77,2,26,1.38,317,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3149,19577620,94,2,54,2.84,132,0,1,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
3150,19605856,101,5,2,0.1,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3151,19621939,75,2,36,2.02,25,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
3152,19633139,120,4,31,1.68,185,0,1,0,1,0,0,10.0,9.0,9.0,9.0,10.0,10.0
3153,19637278,116,1,28,1.59,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3154,19654252,69,14,6,0.32,0,0,1,0,1,0,0,9.0,10.0,8.0,8.0,10.0,9.0
3155,19691853,100,2,15,0.79,0,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
3156,19691986,115,2,64,3.46,151,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
3157,19692298,160,1,74,4.13,162,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,9.0
3158,19701913,102,2,18,0.99,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3159,19714091,170,2,28,1.53,365,1,0,0,0,0,1,9.0,10.0,8.0,10.0,10.0,9.0
3161,19720126,98,2,2,0.11,4,1,0,0,1,0,0,8.0,9.0,8.0,8.0,9.0,8.0
3162,19720270,150,1,20,1.08,28,1,0,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
3164,19731551,159,30,2,0.35,320,1,0,0,0,0,1,10.0,10.0,9.0,10.0,9.0,9.0
3165,19731730,230,3,4,0.24,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3167,19743260,56,1,10,0.54,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3168,19757502,250,7,1,0.83,3,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3169,19760008,67,2,5,0.27,0,0,1,0,0,0,1,10.0,10.0,9.0,10.0,10.0,10.0
3172,19766791,45,3,36,1.95,323,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3174,19779749,50,1,15,0.79,0,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,9.0
3175,19784119,100,2,24,1.32,22,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3176,19818960,79,2,27,1.47,77,0,1,0,1,0,0,9.0,10.0,9.0,9.0,10.0,9.0
3178,19822964,190,30,7,0.41,253,1,0,0,0,0,1,8.0,10.0,9.0,9.0,9.0,8.0
3180,19830726,69,1,14,0.98,0,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,9.0
3181,19840329,50,4,3,0.67,0,0,1,0,1,0,0,10.0,10.0,9.0,10.0,10.0,10.0
3182,19843398,190,30,7,0.44,285,1,0,0,0,0,1,10.0,10.0,9.0,10.0,9.0,9.0
3183,19845074,60,2,13,0.74,228,0,1,0,1,0,0,9.0,10.0,9.0,10.0,10.0,9.0
3185,19861088,120,2,20,1.24,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3186,19874726,120,2,11,0.58,35,1,0,0,1,0,0,8.0,10.0,8.0,9.0,10.0,9.0
3188,19876272,50,2,10,0.56,0,0,1,0,1,0,0,9.0,9.0,9.0,9.0,9.0,9.0
3189,19877695,50,3,5,0.29,0,0,1,0,1,0,0,10.0,10.0,9.0,9.0,9.0,10.0
3191,19892549,250,5,1,0.08,79,1,0,0,1,0,0,8.0,10.0,6.0,8.0,10.0,8.0
3192,19894740,48,7,1,0.06,0,0,1,0,0,1,0,8.0,10.0,10.0,8.0,10.0,10.0
3193,19906460,225,30,13,0.76,281,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3194,19907176,255,30,4,0.29,324,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3195,19907609,320,30,4,0.26,365,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3196,19910689,100,1,6,0.32,0,0,1,0,1,0,0,8.0,9.0,10.0,10.0,9.0,9.0
3197,19911620,150,5,3,0.17,74,1,0,0,0,0,1,4.0,4.0,4.0,6.0,8.0,6.0
3205,19946965,89,4,1,0.05,0,0,1,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3206,19949135,125,1,19,1.03,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3211,19976803,52,1,6,0.32,0,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3212,19981889,100,1,48,2.82,89,0,1,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3213,20000421,45,3,3,0.16,0,0,1,0,1,0,0,7.0,9.0,7.0,8.0,10.0,6.0
3214,20005568,75,4,3,0.17,0,0,1,0,1,0,0,10.0,10.0,9.0,9.0,10.0,10.0
3215,20013255,99,1,71,3.84,362,0,1,0,0,0,1,9.0,10.0,9.0,10.0,10.0,9.0
3216,20014141,170,7,4,0.22,0,1,0,0,0,0,1,10.0,10.0,10.0,10.0,10.0,10.0
3218,20015736,250,1,21,1.14,0,1,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0
3221,20035612,55,3,1,0.06,0,0,1,0,1,0,0,10.0,10.0,8.0,10.0,10.0,10.0
